Scan: scan @ 4/9/2015 4:44:41 PM  Z-Axis Position:25 mm
340.15,0,0
340.65,0,2.17393506E-07
341.075,0,3.27505802E-07
341.4,0,0
341.75,0,7.05434999E-08
342.125,0,2.17393506E-07
343.5125,0,0
343.75,0,2.54097614E-07
343.9875,0,0
344.2125,0,1.43968506E-07
344.4875,0,2.90801694E-07
344.75,0,0
346.1,0,0
346.35,0,0
346.625,0,0
346.875,0,1.43968506E-07
347.1625,0,0
347.4625,0,3.38393953E-08
347.725,0,2.17393506E-07
347.9875,0,0
348.25,0,0
348.5125,0,1.806726E-07
348.7875,0,1.806726E-07
349.05,0,0
349.3,0,1.43968506E-07
349.5875,0,0
349.8375,0,4.00930787E-07
351,0,1.07264405E-07
351.2625,0,3.38393953E-08
351.5375,0,0
351.7875,0,7.05434999E-08
352.075,0,0
352.3375,0,0
353.4875,0,0
353.75,0,3.64226707E-07
354.0375,0,0
354.3,0,0
354.55,0,0
354.825,0,3.38393953E-08
356.1,0,1.806726E-07
356.3625,0,2.54097614E-07
356.625,0,4.37634895E-07
356.9,0,0
357.15,0,2.90801694E-07
358.375,0,2.54097614E-07
358.6375,0,2.17393506E-07
358.9,0,0
359.1625,0,0
359.4375,0,2.54097614E-07
359.725,0,0
360.9125,0,0
361.3,0,7.05434999E-08
361.575,0,0
361.85,0,0
362.0875,0,0
362.35,0,0
363.5,0,0
363.7375,0,7.05434999E-08
364,0,0
364.25,0,7.05434999E-08
364.525,0,0
364.775,0,2.54097614E-07
366.0875,0,3.64226707E-07
366.35,0,0
366.6,0,0
366.875,0,0
367.125,0,0
367.4,0,0
367.675,0,0
367.95,0,1.43968506E-07
368.2125,0,3.64226707E-07
368.475,0,0
368.7375,0,0
368.9875,0,0
369.25,0,0
369.5125,0,0
369.775,0,0
370.975,0,0
371.3625,0,0
371.6125,0,0
371.8875,0,3.38393953E-08
372.1625,0,3.64226707E-07
373.4375,0,0
373.6875,0,3.27505802E-07
373.95,0,1.07264405E-07
374.225,0,2.17393506E-07
374.5,0,7.05434999E-08
374.7625,0,0
376.0375,0,0
376.3,0,5.11059909E-07
376.575,0,7.05434999E-08
376.8375,0,4.00930787E-07
377.1,0,0
377.35,0,0
377.6375,0,0
377.8875,0,2.17393506E-07
378.1625,0,1.43968506E-07
378.425,0,0
378.6875,0,0
378.95,0,0
379.2,0,7.05434999E-08
379.4625,0,7.05434999E-08
379.725,0,2.90801694E-07
380.9875,0,0
381.3625,0,0
381.6125,0,1.806726E-07
381.875,0,0
382.125,0,0
382.3875,0,1.07264405E-07
383.5,0,4.00930787E-07
383.75,0,7.05434999E-08
384.0375,0,3.27505802E-07
384.3,0,0
384.55,0,3.38393953E-08
384.8125,0,0
386.0875,0,1.43968506E-07
386.3625,0,0
386.625,0,3.64226707E-07
386.875,0,2.54097614E-07
387.15,0,0
387.4,0,4.74355801E-07
388.4375,0,2.54097614E-07
388.6875,0,1.43968506E-07
388.975,0,2.90801694E-07
389.2125,0,3.64226707E-07
389.4875,0,2.17393506E-07
389.75,0,4.74355801E-07
391.025,0,3.64226707E-07
391.275,0,4.74355801E-07
391.55,0,4.37634895E-07
391.8125,0,1.07264405E-07
392.1,0,0
392.35,0,3.38393953E-08
393.4875,0,7.05434999E-08
393.75,0,1.43968506E-07
394.025,0,5.11059909E-07
394.275,0,0
394.525,0,0
394.8,0,3.27505802E-07
396.0625,0,4.37634895E-07
396.3375,0,0
396.575,0,7.05434999E-08
396.825,0,2.17393506E-07
397.0875,0,2.54097614E-07
397.35,0,0
397.625,0,3.38393953E-08
397.8875,0,4.74355801E-07
398.1375,0,3.64226707E-07
398.4,0,1.43968506E-07
398.65,0,1.07264405E-07
398.9125,0,1.806726E-07
399.1625,0,3.38393953E-08
399.4375,0,4.37634895E-07
399.6875,0,2.17393506E-07
400.8625,0,3.38393953E-08
401.25,0,0
401.525,0,7.05434999E-08
401.775,0,0
402.0375,0,3.38393953E-08
402.3125,0,1.07264405E-07
403.5,0,7.05434999E-08
403.775,0,4.37634895E-07
404.05,0,5.11059909E-07
404.3,0,2.17393506E-07
404.5625,0,4.00930787E-07
404.825,0,2.17393506E-07
406.1125,0,2.17393506E-07
406.375,0,3.27505802E-07
406.625,0,4.00930787E-07
406.8875,0,0
407.175,0,0
407.425,0,2.54097614E-07
407.7125,0,0
407.95,0,0
408.225,0,7.05434999E-08
408.5,0,4.74355801E-07
408.75,0,3.38393953E-08
409.0375,0,1.07264405E-07
409.275,0,7.05434999E-08
409.55,0,1.806726E-07
409.8125,0,0
410.975,0,4.00930787E-07
411.375,0,3.64226707E-07
411.625,0,0
411.9,0,3.64226707E-07
412.1625,0,4.00930787E-07
413.35,0,3.64226707E-07
413.625,0,2.54097614E-07
413.875,0,2.54097614E-07
414.15,0,4.37634895E-07
414.425,0,0
414.675,0,4.74355801E-07
414.9375,0,4.37634895E-07
416.1125,0,0
416.3625,0,1.43968506E-07
416.6125,0,0
416.8625,0,3.27505802E-07
417.1125,0,1.07264405E-07
417.3625,0,5.11059909E-07
418.425,0,0
418.675,0,4.37634895E-07
418.9375,0,1.806726E-07
419.2125,0,0
419.4875,0,0
